id,year,male,mono_index,sampyearsum,sociality,inno_count,domain_index,domain,age,logsampeff,MainGroup,group,rank_class,inno_count_ND,sociality.s,logage,logage.c,group_index,year_index,rankhi,rankmid,ranklo,innobinom,groupsize.c,innovator,innovatoryear
BI,2010,1,17,158,55.3,0,3,self-directed,4,5.062595033,AA,AA,mid,0,-0.049020428,1.386294361,-0.413898909,1,4,0,1,0,0,4.819332566,1,1
BI,2010,1,17,158,55.3,0,2,investigative,4,5.062595033,AA,AA,mid,0,-0.049020428,1.386294361,-0.413898909,1,4,0,1,0,0,4.819332566,1,1
BI,2011,1,17,174,58.1,0,3,self-directed,5,5.159055299,AA,AA,mid,0,0.100486346,1.609437912,-0.190755358,1,5,0,1,0,0,6.819332566,1,1
BI,2011,1,17,174,58.1,0,2,investigative,5,5.159055299,AA,AA,mid,0,0.100486346,1.609437912,-0.190755358,1,5,0,1,0,0,6.819332566,1,1
BI,2011,1,17,174,58.1,0,1,foraging,5,5.159055299,AA,AA,mid,0,0.100486346,1.609437912,-0.190755358,1,5,0,1,0,0,6.819332566,1,1
BI,2011,1,17,174,58.1,0,4,social,5,5.159055299,AA,AA,mid,0,0.100486346,1.609437912,-0.190755358,1,5,0,1,0,0,6.819332566,1,1
BJ,2008,1,18,46,52.4,0,4,social,4,3.828641396,NM,NM,low,0,-0.203866729,1.386294361,-0.413898909,7,2,0,0,1,0,-13.18066743,1,1
BJ,2008,1,18,46,52.4,0,2,investigative,4,3.828641396,NM,NM,low,0,-0.203866729,1.386294361,-0.413898909,7,2,0,0,1,0,-13.18066743,1,1
BJ,2008,1,18,46,52.4,0,3,self-directed,4,3.828641396,NM,NM,low,0,-0.203866729,1.386294361,-0.413898909,7,2,0,0,1,0,-13.18066743,1,1
BJ,2008,1,18,46,52.4,0,1,foraging,4,3.828641396,NM,NM,low,0,-0.203866729,1.386294361,-0.413898909,7,2,0,0,1,0,-13.18066743,1,1
BJ,2009,1,18,441,42.6,0,1,foraging,5,6.089044875,NM,NM,mid,0,-0.727140438,1.609437912,-0.190755358,7,3,0,1,0,0,-11.18066743,1,1
BJ,2009,1,18,441,42.6,0,3,self-directed,5,6.089044875,NM,NM,mid,0,-0.727140438,1.609437912,-0.190755358,7,3,0,1,0,0,-11.18066743,1,1
BJ,2009,1,18,441,42.6,0,2,investigative,5,6.089044875,NM,NM,mid,0,-0.727140438,1.609437912,-0.190755358,7,3,0,1,0,0,-11.18066743,1,1
BJ,2009,1,18,441,42.6,0,4,social,5,6.089044875,NM,NM,mid,0,-0.727140438,1.609437912,-0.190755358,7,3,0,1,0,0,-11.18066743,1,1
BJ,2010,1,18,655,46.9,1,1,foraging,6,6.484635236,NM,NM,high,5,-0.49754075,1.791759469,-0.008433801,7,4,1,0,0,1,-5.180667434,1,1
BJ,2010,1,18,655,46.9,1,3,self-directed,6,6.484635236,NM,NM,high,5,-0.49754075,1.791759469,-0.008433801,7,4,1,0,0,1,-5.180667434,1,1
BJ,2010,1,18,655,46.9,1,2,investigative,6,6.484635236,NM,NM,high,5,-0.49754075,1.791759469,-0.008433801,7,4,1,0,0,1,-5.180667434,1,1
BJ,2010,1,18,655,46.9,2,4,social,6,6.484635236,NM,NM,high,5,-0.49754075,1.791759469,-0.008433801,7,4,1,0,0,1,-5.180667434,1,1
BJ,2011,1,18,1953,53,0,3,self-directed,7,7.577121931,MK,MK,mid,8,-0.171829563,1.945910149,0.145716879,6,5,0,1,0,0,-2.180667434,1,1
BJ,2011,1,18,1953,53,4,2,investigative,7,7.577121931,MK,MK,mid,8,-0.171829563,1.945910149,0.145716879,6,5,0,1,0,1,-2.180667434,1,1
BJ,2011,1,18,1953,53,0,1,foraging,7,7.577121931,MK,MK,mid,8,-0.171829563,1.945910149,0.145716879,6,5,0,1,0,0,-2.180667434,1,1
BJ,2011,1,18,1953,53,0,4,social,7,7.577121931,MK,MK,mid,8,-0.171829563,1.945910149,0.145716879,6,5,0,1,0,0,-2.180667434,1,1
BK,2007,1,19,28,84.6,0,3,self-directed,16,3.33220451,MK,MK,high,1,1.515461172,2.772588722,0.972395452,6,1,1,0,0,0,-2.180667434,1,1
BK,2007,1,19,28,84.6,0,2,investigative,16,3.33220451,MK,MK,high,1,1.515461172,2.772588722,0.972395452,6,1,1,0,0,0,-2.180667434,1,1
BK,2007,1,19,28,84.6,1,4,social,16,3.33220451,MK,MK,high,1,1.515461172,2.772588722,0.972395452,6,1,1,0,0,1,-2.180667434,1,1
BK,2007,1,19,28,84.6,0,1,foraging,16,3.33220451,MK,MK,high,1,1.515461172,2.772588722,0.972395452,6,1,1,0,0,0,-2.180667434,1,1
BK,2008,1,19,222,67.3,0,4,social,17,5.402677382,MK,MK,high,0,0.59172289,2.833213344,1.033020074,6,2,1,0,0,0,-9.180667434,1,1
BK,2008,1,19,222,67.3,0,2,investigative,17,5.402677382,MK,MK,high,0,0.59172289,2.833213344,1.033020074,6,2,1,0,0,0,-9.180667434,1,1
BK,2008,1,19,222,67.3,0,3,self-directed,17,5.402677382,MK,MK,high,0,0.59172289,2.833213344,1.033020074,6,2,1,0,0,0,-9.180667434,1,1
BK,2008,1,19,222,67.3,0,1,foraging,17,5.402677382,MK,MK,high,0,0.59172289,2.833213344,1.033020074,6,2,1,0,0,0,-9.180667434,1,1
BK,2009,1,19,406,54.5,0,1,foraging,18,6.00635316,MK,MK,high,0,-0.091736649,2.890371758,1.090178488,6,3,1,0,0,0,-8.180667434,1,1
BK,2009,1,19,406,54.5,0,4,social,18,6.00635316,MK,MK,high,0,-0.091736649,2.890371758,1.090178488,6,3,1,0,0,0,-8.180667434,1,1
BK,2009,1,19,406,54.5,0,2,investigative,18,6.00635316,MK,MK,high,0,-0.091736649,2.890371758,1.090178488,6,3,1,0,0,0,-8.180667434,1,1
BK,2009,1,19,406,54.5,0,3,self-directed,18,6.00635316,MK,MK,high,0,-0.091736649,2.890371758,1.090178488,6,3,1,0,0,0,-8.180667434,1,1
BK,2010,1,19,256,61.4,0,1,foraging,19,5.545177444,MK,MK,high,1,0.276690759,2.944438979,1.144245709,6,4,1,0,0,0,-7.180667434,1,1
BK,2010,1,19,256,61.4,0,3,self-directed,19,5.545177444,MK,MK,high,1,0.276690759,2.944438979,1.144245709,6,4,1,0,0,0,-7.180667434,1,1
BK,2010,1,19,256,61.4,1,4,social,19,5.545177444,MK,MK,high,1,0.276690759,2.944438979,1.144245709,6,4,1,0,0,1,-7.180667434,1,1
BK,2010,1,19,256,61.4,0,2,investigative,19,5.545177444,MK,MK,high,1,0.276690759,2.944438979,1.144245709,6,4,1,0,0,0,-7.180667434,1,1
BK,2011,1,19,1232,62.4,0,4,social,20,7.116394144,MK,MK,high,2,0.330086035,2.995732274,1.195539003,6,5,1,0,0,0,-2.180667434,1,1
BK,2011,1,19,1232,62.4,1,2,investigative,20,7.116394144,MK,MK,high,2,0.330086035,2.995732274,1.195539003,6,5,1,0,0,1,-2.180667434,1,1
BK,2011,1,19,1232,62.4,0,1,foraging,20,7.116394144,MK,MK,high,2,0.330086035,2.995732274,1.195539003,6,5,1,0,0,0,-2.180667434,1,1
BK,2011,1,19,1232,62.4,0,3,self-directed,20,7.116394144,MK,MK,high,2,0.330086035,2.995732274,1.195539003,6,5,1,0,0,0,-2.180667434,1,1
BL,2007,1,20,616,33.8,0,1,foraging,13,6.423246964,FL,FL,high,0,-1.197018871,2.564949357,0.764756087,4,1,1,0,0,0,-6.180667434,0,0
BL,2007,1,20,616,33.8,0,4,social,13,6.423246964,FL,FL,high,0,-1.197018871,2.564949357,0.764756087,4,1,1,0,0,0,-6.180667434,0,0
BL,2007,1,20,616,33.8,0,2,investigative,13,6.423246964,FL,FL,high,0,-1.197018871,2.564949357,0.764756087,4,1,1,0,0,0,-6.180667434,0,0
BL,2007,1,20,616,33.8,0,3,self-directed,13,6.423246964,FL,FL,high,0,-1.197018871,2.564949357,0.764756087,4,1,1,0,0,0,-6.180667434,0,0
BL,2008,1,20,564,37.1,0,2,investigative,14,6.335054251,FL,FL,high,0,-1.020814459,2.63905733,0.838864059,4,2,1,0,0,0,-7.180667434,0,0
BL,2008,1,20,564,37.1,0,1,foraging,14,6.335054251,FL,FL,high,0,-1.020814459,2.63905733,0.838864059,4,2,1,0,0,0,-7.180667434,0,0
BL,2008,1,20,564,37.1,0,4,social,14,6.335054251,FL,FL,high,0,-1.020814459,2.63905733,0.838864059,4,2,1,0,0,0,-7.180667434,0,0
BL,2008,1,20,564,37.1,0,3,self-directed,14,6.335054251,FL,FL,high,0,-1.020814459,2.63905733,0.838864059,4,2,1,0,0,0,-7.180667434,0,0
BL,2009,1,20,637,33.6,0,3,self-directed,15,6.456769656,FL,FL,high,0,-1.207697926,2.708050201,0.907856931,4,3,1,0,0,0,-9.180667434,0,0
BL,2009,1,20,637,33.6,0,4,social,15,6.456769656,FL,FL,high,0,-1.207697926,2.708050201,0.907856931,4,3,1,0,0,0,-9.180667434,0,0
BL,2009,1,20,637,33.6,0,2,investigative,15,6.456769656,FL,FL,high,0,-1.207697926,2.708050201,0.907856931,4,3,1,0,0,0,-9.180667434,0,0
BL,2009,1,20,637,33.6,0,1,foraging,15,6.456769656,FL,FL,high,0,-1.207697926,2.708050201,0.907856931,4,3,1,0,0,0,-9.180667434,0,0
BM,2009,1,21,193,100,0,3,self-directed,1,5.262690189,FF,FF,low,0,2.337748429,0,-1.80019327,3,3,0,0,1,0,-4.180667434,1,1
BM,2009,1,21,193,100,0,4,social,1,5.262690189,FF,FF,low,0,2.337748429,0,-1.80019327,3,3,0,0,1,0,-4.180667434,1,1
BM,2009,1,21,193,100,0,1,foraging,1,5.262690189,FF,FF,low,0,2.337748429,0,-1.80019327,3,3,0,0,1,0,-4.180667434,1,1
BM,2009,1,21,193,100,0,2,investigative,1,5.262690189,FF,FF,low,0,2.337748429,0,-1.80019327,3,3,0,0,1,0,-4.180667434,1,1
BM,2010,1,21,104,87.8,0,1,foraging,2,4.644390899,FF,FF,low,0,1.686326056,0.693147181,-1.10704609,3,4,0,0,1,0,-3.180667434,1,1
BM,2010,1,21,104,87.8,0,4,social,2,4.644390899,FF,FF,low,0,1.686326056,0.693147181,-1.10704609,3,4,0,0,1,0,-3.180667434,1,1
BM,2010,1,21,104,87.8,0,2,investigative,2,4.644390899,FF,FF,low,0,1.686326056,0.693147181,-1.10704609,3,4,0,0,1,0,-3.180667434,1,1
BM,2010,1,21,104,87.8,0,3,self-directed,2,4.644390899,FF,FF,low,0,1.686326056,0.693147181,-1.10704609,3,4,0,0,1,0,-3.180667434,1,1
BM,2011,1,21,430,67.4,0,1,foraging,3,6.063785209,FF,FF,low,2,0.597062417,1.098612289,-0.701580981,3,5,0,0,1,0,-2.180667434,1,1
BM,2011,1,21,430,67.4,0,4,social,3,6.063785209,FF,FF,low,2,0.597062417,1.098612289,-0.701580981,3,5,0,0,1,0,-2.180667434,1,1
BM,2011,1,21,430,67.4,2,2,investigative,3,6.063785209,FF,FF,low,2,0.597062417,1.098612289,-0.701580981,3,5,0,0,1,1,-2.180667434,1,1
BM,2011,1,21,430,67.4,0,3,self-directed,3,6.063785209,FF,FF,low,2,0.597062417,1.098612289,-0.701580981,3,5,0,0,1,0,-2.180667434,1,1
BO,2007,0,22,1070,35.2,0,1,foraging,9,6.975413927,FL,FL,mid,0,-1.122265484,2.197224577,0.397031307,4,1,0,1,0,0,-6.180667434,0,0
BO,2007,0,22,1070,35.2,0,3,self-directed,9,6.975413927,FL,FL,mid,0,-1.122265484,2.197224577,0.397031307,4,1,0,1,0,0,-6.180667434,0,0
BO,2007,0,22,1070,35.2,0,4,social,9,6.975413927,FL,FL,mid,0,-1.122265484,2.197224577,0.397031307,4,1,0,1,0,0,-6.180667434,0,0
BO,2007,0,22,1070,35.2,0,2,investigative,9,6.975413927,FL,FL,mid,0,-1.122265484,2.197224577,0.397031307,4,1,0,1,0,0,-6.180667434,0,0
BO,2008,0,22,421,35.8,0,2,investigative,10,6.042632834,FL,FL,mid,0,-1.090228318,2.302585093,0.502391823,4,2,0,1,0,0,-7.180667434,0,0
BO,2008,0,22,421,35.8,0,4,social,10,6.042632834,FL,FL,mid,0,-1.090228318,2.302585093,0.502391823,4,2,0,1,0,0,-7.180667434,0,0
BO,2008,0,22,421,35.8,0,3,self-directed,10,6.042632834,FL,FL,mid,0,-1.090228318,2.302585093,0.502391823,4,2,0,1,0,0,-7.180667434,0,0
BO,2008,0,22,421,35.8,0,1,foraging,10,6.042632834,FL,FL,mid,0,-1.090228318,2.302585093,0.502391823,4,2,0,1,0,0,-7.180667434,0,0
BO,2009,0,22,608,39.9,0,2,investigative,11,6.410174882,FL,FL,mid,0,-0.871307685,2.397895273,0.597702003,4,3,0,1,0,0,-9.180667434,0,0
BO,2009,0,22,608,39.9,0,4,social,11,6.410174882,FL,FL,mid,0,-0.871307685,2.397895273,0.597702003,4,3,0,1,0,0,-9.180667434,0,0
BO,2009,0,22,608,39.9,0,3,self-directed,11,6.410174882,FL,FL,mid,0,-0.871307685,2.397895273,0.597702003,4,3,0,1,0,0,-9.180667434,0,0
BO,2009,0,22,608,39.9,0,1,foraging,11,6.410174882,FL,FL,mid,0,-0.871307685,2.397895273,0.597702003,4,3,0,1,0,0,-9.180667434,0,0
BO,2010,0,22,242,23.5,0,4,social,12,5.488937726,FL,FL,mid,0,-1.746990218,2.48490665,0.68471338,4,4,0,1,0,0,-10.18066743,0,0
BO,2010,0,22,242,23.5,0,1,foraging,12,5.488937726,FL,FL,mid,0,-1.746990218,2.48490665,0.68471338,4,4,0,1,0,0,-10.18066743,0,0
BO,2010,0,22,242,23.5,0,2,investigative,12,5.488937726,FL,FL,mid,0,-1.746990218,2.48490665,0.68471338,4,4,0,1,0,0,-10.18066743,0,0
BO,2010,0,22,242,23.5,0,3,self-directed,12,5.488937726,FL,FL,mid,0,-1.746990218,2.48490665,0.68471338,4,4,0,1,0,0,-10.18066743,0,0
BO,2011,0,22,460,41.6,0,2,investigative,13,6.131226489,FL,FL,mid,0,-0.780535715,2.564949357,0.764756087,4,5,0,1,0,0,-6.180667434,0,0
BO,2011,0,22,460,41.6,0,4,social,13,6.131226489,FL,FL,mid,0,-0.780535715,2.564949357,0.764756087,4,5,0,1,0,0,-6.180667434,0,0
BO,2011,0,22,460,41.6,0,3,self-directed,13,6.131226489,FL,FL,mid,0,-0.780535715,2.564949357,0.764756087,4,5,0,1,0,0,-6.180667434,0,0
BO,2011,0,22,460,41.6,0,1,foraging,13,6.131226489,FL,FL,mid,0,-0.780535715,2.564949357,0.764756087,4,5,0,1,0,0,-6.180667434,0,0
BT,2007,1,23,614,75.4,0,1,foraging,2,6.419994928,AA,AA,low,0,1.024224629,0.693147181,-1.10704609,1,1,0,0,1,0,1.819332566,0,0
BT,2007,1,23,614,75.4,0,4,social,2,6.419994928,AA,AA,low,0,1.024224629,0.693147181,-1.10704609,1,1,0,0,1,0,1.819332566,0,0
BT,2007,1,23,614,75.4,0,3,self-directed,2,6.419994928,AA,AA,low,0,1.024224629,0.693147181,-1.10704609,1,1,0,0,1,0,1.819332566,0,0
BT,2007,1,23,614,75.4,0,2,investigative,2,6.419994928,AA,AA,low,0,1.024224629,0.693147181,-1.10704609,1,1,0,0,1,0,1.819332566,0,0
BT,2008,1,23,363,63.2,0,4,social,3,5.894402834,AA,AA,low,0,0.372802256,1.098612289,-0.701580981,1,2,0,0,1,0,1.819332566,0,0
BT,2008,1,23,363,63.2,0,2,investigative,3,5.894402834,AA,AA,low,0,0.372802256,1.098612289,-0.701580981,1,2,0,0,1,0,1.819332566,0,0
BT,2008,1,23,363,63.2,0,3,self-directed,3,5.894402834,AA,AA,low,0,0.372802256,1.098612289,-0.701580981,1,2,0,0,1,0,1.819332566,0,0
BT,2008,1,23,363,63.2,0,1,foraging,3,5.894402834,AA,AA,low,0,0.372802256,1.098612289,-0.701580981,1,2,0,0,1,0,1.819332566,0,0
BV,2007,0,24,1130,43.6,0,4,social,10,7.029972912,FF,FF,mid,0,-0.673745162,2.302585093,0.502391823,3,1,0,1,0,0,15.81933257,0,0
BV,2007,0,24,1130,43.6,0,3,self-directed,10,7.029972912,FF,FF,mid,0,-0.673745162,2.302585093,0.502391823,3,1,0,1,0,0,15.81933257,0,0
BV,2007,0,24,1130,43.6,0,2,investigative,10,7.029972912,FF,FF,mid,0,-0.673745162,2.302585093,0.502391823,3,1,0,1,0,0,15.81933257,0,0
BV,2007,0,24,1130,43.6,0,1,foraging,10,7.029972912,FF,FF,mid,0,-0.673745162,2.302585093,0.502391823,3,1,0,1,0,0,15.81933257,0,0
BV,2008,0,24,1764,45.1,0,1,foraging,11,7.475339237,FF,FF,mid,0,-0.593652247,2.397895273,0.597702003,3,2,0,1,0,0,-3.180667434,0,0
BV,2008,0,24,1764,45.1,0,3,self-directed,11,7.475339237,FF,FF,mid,0,-0.593652247,2.397895273,0.597702003,3,2,0,1,0,0,-3.180667434,0,0
BV,2008,0,24,1764,45.1,0,2,investigative,11,7.475339237,FF,FF,mid,0,-0.593652247,2.397895273,0.597702003,3,2,0,1,0,0,-3.180667434,0,0
BV,2008,0,24,1764,45.1,0,4,social,11,7.475339237,FF,FF,mid,0,-0.593652247,2.397895273,0.597702003,3,2,0,1,0,0,-3.180667434,0,0
BV,2009,0,24,1737,43.4,0,1,foraging,12,7.459914766,FF,FF,mid,0,-0.684424217,2.48490665,0.68471338,3,3,0,1,0,0,-4.180667434,0,0
BV,2009,0,24,1737,43.4,0,3,self-directed,12,7.459914766,FF,FF,mid,0,-0.684424217,2.48490665,0.68471338,3,3,0,1,0,0,-4.180667434,0,0
BV,2009,0,24,1737,43.4,0,2,investigative,12,7.459914766,FF,FF,mid,0,-0.684424217,2.48490665,0.68471338,3,3,0,1,0,0,-4.180667434,0,0
BV,2009,0,24,1737,43.4,0,4,social,12,7.459914766,FF,FF,mid,0,-0.684424217,2.48490665,0.68471338,3,3,0,1,0,0,-4.180667434,0,0
BV,2010,0,24,379,38.8,0,3,self-directed,13,5.937536205,FF,FF,mid,0,-0.930042489,2.564949357,0.764756087,3,4,0,1,0,0,-3.180667434,0,0
BV,2010,0,24,379,38.8,0,2,investigative,13,5.937536205,FF,FF,mid,0,-0.930042489,2.564949357,0.764756087,3,4,0,1,0,0,-3.180667434,0,0
BV,2010,0,24,379,38.8,0,1,foraging,13,5.937536205,FF,FF,mid,0,-0.930042489,2.564949357,0.764756087,3,4,0,1,0,0,-3.180667434,0,0
BV,2010,0,24,379,38.8,0,4,social,13,5.937536205,FF,FF,mid,0,-0.930042489,2.564949357,0.764756087,3,4,0,1,0,0,-3.180667434,0,0
BV,2011,0,24,1338,45,0,1,foraging,14,7.198931241,FF,FF,mid,0,-0.598991775,2.63905733,0.838864059,3,5,0,1,0,0,-2.180667434,0,0
BV,2011,0,24,1338,45,0,4,social,14,7.198931241,FF,FF,mid,0,-0.598991775,2.63905733,0.838864059,3,5,0,1,0,0,-2.180667434,0,0
BV,2011,0,24,1338,45,0,2,investigative,14,7.198931241,FF,FF,mid,0,-0.598991775,2.63905733,0.838864059,3,5,0,1,0,0,-2.180667434,0,0
BV,2011,0,24,1338,45,0,3,self-directed,14,7.198931241,FF,FF,mid,0,-0.598991775,2.63905733,0.838864059,3,5,0,1,0,0,-2.180667434,0,0
BW,2009,0,25,246,94.5,0,2,investigative,1,5.505331536,FL,FL,low,0,2.044074408,0,-1.80019327,4,3,0,0,1,0,-9.180667434,0,0
BW,2009,0,25,246,94.5,0,1,foraging,1,5.505331536,FL,FL,low,0,2.044074408,0,-1.80019327,4,3,0,0,1,0,-9.180667434,0,0
BW,2009,0,25,246,94.5,0,4,social,1,5.505331536,FL,FL,low,0,2.044074408,0,-1.80019327,4,3,0,0,1,0,-9.180667434,0,0
BW,2009,0,25,246,94.5,0,3,self-directed,1,5.505331536,FL,FL,low,0,2.044074408,0,-1.80019327,4,3,0,0,1,0,-9.180667434,0,0
BW,2010,0,25,86,61.7,0,3,self-directed,2,4.454347296,FL,FL,low,0,0.292709342,0.693147181,-1.10704609,4,4,0,0,1,0,-10.18066743,0,0
BW,2010,0,25,86,61.7,0,2,investigative,2,4.454347296,FL,FL,low,0,0.292709342,0.693147181,-1.10704609,4,4,0,0,1,0,-10.18066743,0,0
BW,2010,0,25,86,61.7,0,4,social,2,4.454347296,FL,FL,low,0,0.292709342,0.693147181,-1.10704609,4,4,0,0,1,0,-10.18066743,0,0
BW,2010,0,25,86,61.7,0,1,foraging,2,4.454347296,FL,FL,low,0,0.292709342,0.693147181,-1.10704609,4,4,0,0,1,0,-10.18066743,0,0
BW,2011,0,25,157,48.7,0,3,self-directed,3,5.056245805,FL,FL,low,0,-0.401429252,1.098612289,-0.701580981,4,5,0,0,1,0,-6.180667434,0,0
BW,2011,0,25,157,48.7,0,4,social,3,5.056245805,FL,FL,low,0,-0.401429252,1.098612289,-0.701580981,4,5,0,0,1,0,-6.180667434,0,0
BW,2011,0,25,157,48.7,0,1,foraging,3,5.056245805,FL,FL,low,0,-0.401429252,1.098612289,-0.701580981,4,5,0,0,1,0,-6.180667434,0,0
BW,2011,0,25,157,48.7,0,2,investigative,3,5.056245805,FL,FL,low,0,-0.401429252,1.098612289,-0.701580981,4,5,0,0,1,0,-6.180667434,0,0
BX,2010,1,26,148,27.3,0,1,foraging,11,4.997212274,AA,AA,high,0,-1.544088168,2.397895273,0.597702003,1,4,1,0,0,0,4.819332566,0,0
BX,2010,1,26,148,27.3,0,2,investigative,11,4.997212274,AA,AA,high,0,-1.544088168,2.397895273,0.597702003,1,4,1,0,0,0,4.819332566,0,0
BX,2010,1,26,148,27.3,0,4,social,11,4.997212274,AA,AA,high,0,-1.544088168,2.397895273,0.597702003,1,4,1,0,0,0,4.819332566,0,0
BX,2010,1,26,148,27.3,0,3,self-directed,11,4.997212274,AA,AA,high,0,-1.544088168,2.397895273,0.597702003,1,4,1,0,0,0,4.819332566,0,0
BX,2011,1,26,638,32,0,2,investigative,12,6.458338283,AA,AA,high,0,-1.293130368,2.48490665,0.68471338,1,5,1,0,0,0,6.819332566,0,0
BX,2011,1,26,638,32,0,4,social,12,6.458338283,AA,AA,high,0,-1.293130368,2.48490665,0.68471338,1,5,1,0,0,0,6.819332566,0,0
BX,2011,1,26,638,32,0,1,foraging,12,6.458338283,AA,AA,high,0,-1.293130368,2.48490665,0.68471338,1,5,1,0,0,0,6.819332566,0,0
BX,2011,1,26,638,32,0,3,self-directed,12,6.458338283,AA,AA,high,0,-1.293130368,2.48490665,0.68471338,1,5,1,0,0,0,6.819332566,0,0
CA,2007,1,27,1514,42.9,0,1,foraging,8,7.322510434,AA,AA,mid,0,-0.711121855,2.079441542,0.279248272,1,1,0,1,0,0,1.819332566,0,0
CA,2007,1,27,1514,42.9,0,2,investigative,8,7.322510434,AA,AA,mid,0,-0.711121855,2.079441542,0.279248272,1,1,0,1,0,0,1.819332566,0,0
CA,2007,1,27,1514,42.9,0,3,self-directed,8,7.322510434,AA,AA,mid,0,-0.711121855,2.079441542,0.279248272,1,1,0,1,0,0,1.819332566,0,0
CA,2007,1,27,1514,42.9,0,4,social,8,7.322510434,AA,AA,mid,0,-0.711121855,2.079441542,0.279248272,1,1,0,1,0,0,1.819332566,0,0
CA,2008,1,27,1749,42.4,0,2,investigative,9,7.466799475,RR,RR,high,0,-0.737819493,2.197224577,0.397031307,9,2,1,0,0,0,7.819332566,0,0
CA,2008,1,27,1749,42.4,0,3,self-directed,9,7.466799475,RR,RR,high,0,-0.737819493,2.197224577,0.397031307,9,2,1,0,0,0,7.819332566,0,0
CA,2008,1,27,1749,42.4,0,4,social,9,7.466799475,RR,RR,high,0,-0.737819493,2.197224577,0.397031307,9,2,1,0,0,0,7.819332566,0,0
CA,2008,1,27,1749,42.4,0,1,foraging,9,7.466799475,RR,RR,high,0,-0.737819493,2.197224577,0.397031307,9,2,1,0,0,0,7.819332566,0,0
CA,2009,1,27,1694,35.5,0,2,investigative,10,7.434847875,RR,RR,high,0,-1.106246901,2.302585093,0.502391823,9,3,1,0,0,0,7.819332566,0,0
CA,2009,1,27,1694,35.5,0,3,self-directed,10,7.434847875,RR,RR,high,0,-1.106246901,2.302585093,0.502391823,9,3,1,0,0,0,7.819332566,0,0
CA,2009,1,27,1694,35.5,0,4,social,10,7.434847875,RR,RR,high,0,-1.106246901,2.302585093,0.502391823,9,3,1,0,0,0,7.819332566,0,0
CA,2009,1,27,1694,35.5,0,1,foraging,10,7.434847875,RR,RR,high,0,-1.106246901,2.302585093,0.502391823,9,3,1,0,0,0,7.819332566,0,0
CA,2010,1,27,1969,35.5,0,4,social,11,7.585281079,RR,RR,high,0,-1.106246901,2.397895273,0.597702003,9,4,1,0,0,0,10.81933257,0,0
CA,2010,1,27,1969,35.5,0,2,investigative,11,7.585281079,RR,RR,high,0,-1.106246901,2.397895273,0.597702003,9,4,1,0,0,0,10.81933257,0,0
CA,2010,1,27,1969,35.5,0,3,self-directed,11,7.585281079,RR,RR,high,0,-1.106246901,2.397895273,0.597702003,9,4,1,0,0,0,10.81933257,0,0
CA,2010,1,27,1969,35.5,0,1,foraging,11,7.585281079,RR,RR,high,0,-1.106246901,2.397895273,0.597702003,9,4,1,0,0,0,10.81933257,0,0
CA,2011,1,27,388,44,0,2,investigative,12,5.96100534,SP,SP,high,0,-0.652387051,2.48490665,0.68471338,10,5,1,0,0,0,4.819332566,0,0
CA,2011,1,27,388,44,0,3,self-directed,12,5.96100534,SP,SP,high,0,-0.652387051,2.48490665,0.68471338,10,5,1,0,0,0,4.819332566,0,0
CA,2011,1,27,388,44,0,4,social,12,5.96100534,SP,SP,high,0,-0.652387051,2.48490665,0.68471338,10,5,1,0,0,0,4.819332566,0,0
CA,2011,1,27,388,44,0,1,foraging,12,5.96100534,SP,SP,high,0,-0.652387051,2.48490665,0.68471338,10,5,1,0,0,0,4.819332566,0,0
CB,2007,0,28,382,51.9,0,2,investigative,14,5.945420609,FF,FF,high,0,-0.230564367,2.63905733,0.838864059,3,1,1,0,0,0,15.81933257,0,0
CB,2007,0,28,382,51.9,0,4,social,14,5.945420609,FF,FF,high,0,-0.230564367,2.63905733,0.838864059,3,1,1,0,0,0,15.81933257,0,0
CB,2007,0,28,382,51.9,0,1,foraging,14,5.945420609,FF,FF,high,0,-0.230564367,2.63905733,0.838864059,3,1,1,0,0,0,15.81933257,0,0
CB,2007,0,28,382,51.9,0,3,self-directed,14,5.945420609,FF,FF,high,0,-0.230564367,2.63905733,0.838864059,3,1,1,0,0,0,15.81933257,0,0
CB,2008,0,28,551,54.4,0,1,foraging,15,6.311734809,RF,RF,high,0,-0.097076176,2.708050201,0.907856931,8,2,1,0,0,0,-8.180667434,0,0
CB,2008,0,28,551,54.4,0,3,self-directed,15,6.311734809,RF,RF,high,0,-0.097076176,2.708050201,0.907856931,8,2,1,0,0,0,-8.180667434,0,0
CB,2008,0,28,551,54.4,0,2,investigative,15,6.311734809,RF,RF,high,0,-0.097076176,2.708050201,0.907856931,8,2,1,0,0,0,-8.180667434,0,0
CB,2008,0,28,551,54.4,0,4,social,15,6.311734809,RF,RF,high,0,-0.097076176,2.708050201,0.907856931,8,2,1,0,0,0,-8.180667434,0,0
CB,2009,0,28,580,48.2,0,1,foraging,16,6.363028104,RF,RF,high,0,-0.42812689,2.772588722,0.972395452,8,3,1,0,0,0,-6.180667434,0,0
CB,2009,0,28,580,48.2,0,3,self-directed,16,6.363028104,RF,RF,high,0,-0.42812689,2.772588722,0.972395452,8,3,1,0,0,0,-6.180667434,0,0
CB,2009,0,28,580,48.2,0,4,social,16,6.363028104,RF,RF,high,0,-0.42812689,2.772588722,0.972395452,8,3,1,0,0,0,-6.180667434,0,0
