id,year,male,birthyear,mono_index,sampyearsum,sociality,inno_count,domain_index,domain,age,age.c,MainGroup,max_group,rank_class,sociality.s,logage,logage.c,group_index,year_index,rankhi,rankmid,ranklo,innobinom,groupsize.c
BI,2011,1,2007,14,174,58.1,0,3,self-directed,4,-5.902061856,AA,33,mid,0.797477696,1.386294361,-0.621388524,1,5,0,1,0,0,6.973782772
BI,2011,1,2007,14,174,58.1,0,2,investigative,4,-5.902061856,AA,33,mid,0.797477696,1.386294361,-0.621388524,1,5,0,1,0,0,6.973782772
BI,2011,1,2007,14,174,58.1,0,1,foraging,4,-5.902061856,AA,33,mid,0.797477696,1.386294361,-0.621388524,1,5,0,1,0,0,6.973782772
BJ,2008,1,2005,15,46,52.4,0,2,investigative,3,-6.902061856,NM,13,low,0.319688032,1.098612289,-0.909070597,7,2,0,0,1,0,-13.02621723
BJ,2008,1,2005,15,46,52.4,0,3,self-directed,3,-6.902061856,NM,13,low,0.319688032,1.098612289,-0.909070597,7,2,0,0,1,0,-13.02621723
BJ,2008,1,2005,15,46,52.4,0,1,foraging,3,-6.902061856,NM,13,low,0.319688032,1.098612289,-0.909070597,7,2,0,0,1,0,-13.02621723
BJ,2008,1,2005,15,46,52.4,0,4,social,3,-6.902061856,NM,13,low,0.319688032,1.098612289,-0.909070597,7,2,0,0,1,0,-13.02621723
BJ,2009,1,2005,15,441,42.6,0,2,investigative,4,-5.902061856,NM,15,mid,-0.5017749,1.386294361,-0.621388524,7,3,0,1,0,0,-11.02621723
BJ,2009,1,2005,15,441,42.6,0,4,social,4,-5.902061856,NM,15,mid,-0.5017749,1.386294361,-0.621388524,7,3,0,1,0,0,-11.02621723
BJ,2009,1,2005,15,441,42.6,0,3,self-directed,4,-5.902061856,NM,15,mid,-0.5017749,1.386294361,-0.621388524,7,3,0,1,0,0,-11.02621723
BJ,2009,1,2005,15,441,42.6,0,1,foraging,4,-5.902061856,NM,15,mid,-0.5017749,1.386294361,-0.621388524,7,3,0,1,0,0,-11.02621723
BJ,2010,1,2005,15,655,46.9,1,3,self-directed,5,-4.902061856,NM,21,high,-0.141337083,1.609437912,-0.398244973,7,4,1,0,0,1,-5.026217228
BJ,2010,1,2005,15,655,46.9,1,2,investigative,5,-4.902061856,NM,21,high,-0.141337083,1.609437912,-0.398244973,7,4,1,0,0,1,-5.026217228
BJ,2010,1,2005,15,655,46.9,2,4,social,5,-4.902061856,NM,21,high,-0.141337083,1.609437912,-0.398244973,7,4,1,0,0,1,-5.026217228
BJ,2010,1,2005,15,655,46.9,1,1,foraging,5,-4.902061856,NM,21,high,-0.141337083,1.609437912,-0.398244973,7,4,1,0,0,1,-5.026217228
BJ,2011,1,2005,15,1953,53,0,1,foraging,6,-3.902061856,MK,30,mid,0.36998168,1.791759469,-0.215923416,6,5,0,1,0,0,3.973782772
BJ,2011,1,2005,15,1953,53,0,1,foraging,6,-3.902061856,MK,24,mid,0.36998168,1.791759469,-0.215923416,6,5,0,1,0,0,-2.026217228
BJ,2011,1,2005,15,1953,53,4,2,investigative,6,-3.902061856,MK,30,mid,0.36998168,1.791759469,-0.215923416,6,5,0,1,0,1,3.973782772
BJ,2011,1,2005,15,1953,53,4,2,investigative,6,-3.902061856,MK,24,mid,0.36998168,1.791759469,-0.215923416,6,5,0,1,0,1,-2.026217228
BJ,2011,1,2005,15,1953,53,0,3,self-directed,6,-3.902061856,MK,30,mid,0.36998168,1.791759469,-0.215923416,6,5,0,1,0,0,3.973782772
BJ,2011,1,2005,15,1953,53,0,3,self-directed,6,-3.902061856,MK,24,mid,0.36998168,1.791759469,-0.215923416,6,5,0,1,0,0,-2.026217228
BJ,2011,1,2005,15,1953,53,0,4,social,6,-3.902061856,MK,30,mid,0.36998168,1.791759469,-0.215923416,6,5,0,1,0,0,3.973782772
BJ,2011,1,2005,15,1953,53,0,4,social,6,-3.902061856,MK,24,mid,0.36998168,1.791759469,-0.215923416,6,5,0,1,0,0,-2.026217228
BK,2007,1,1992,16,28,84.6,0,2,investigative,15,5.097938144,MK,24,high,3.018780522,2.708050201,0.700367316,6,1,1,0,0,0,-2.026217228
BK,2007,1,1992,16,28,84.6,0,3,self-directed,15,5.097938144,MK,24,high,3.018780522,2.708050201,0.700367316,6,1,1,0,0,0,-2.026217228
BK,2007,1,1992,16,28,84.6,1,4,social,15,5.097938144,MK,24,high,3.018780522,2.708050201,0.700367316,6,1,1,0,0,1,-2.026217228
BK,2007,1,1992,16,28,84.6,0,1,foraging,15,5.097938144,MK,24,high,3.018780522,2.708050201,0.700367316,6,1,1,0,0,0,-2.026217228
BK,2008,1,1992,16,222,67.3,0,3,self-directed,16,6.097938144,MK,17,high,1.568646979,2.772588722,0.764905837,6,2,1,0,0,0,-9.026217228
BK,2008,1,1992,16,222,67.3,0,1,foraging,16,6.097938144,MK,17,high,1.568646979,2.772588722,0.764905837,6,2,1,0,0,0,-9.026217228
BK,2008,1,1992,16,222,67.3,0,2,investigative,16,6.097938144,MK,17,high,1.568646979,2.772588722,0.764905837,6,2,1,0,0,0,-9.026217228
BK,2008,1,1992,16,222,67.3,0,4,social,16,6.097938144,MK,17,high,1.568646979,2.772588722,0.764905837,6,2,1,0,0,0,-9.026217228
BK,2009,1,1992,16,406,54.5,0,3,self-directed,17,7.097938144,MK,18,high,0.495715803,2.833213344,0.825530459,6,3,1,0,0,0,-8.026217228
BK,2009,1,1992,16,406,54.5,0,2,investigative,17,7.097938144,MK,18,high,0.495715803,2.833213344,0.825530459,6,3,1,0,0,0,-8.026217228
BK,2009,1,1992,16,406,54.5,0,4,social,17,7.097938144,MK,18,high,0.495715803,2.833213344,0.825530459,6,3,1,0,0,0,-8.026217228
BK,2009,1,1992,16,406,54.5,0,1,foraging,17,7.097938144,MK,18,high,0.495715803,2.833213344,0.825530459,6,3,1,0,0,0,-8.026217228
BK,2010,1,1992,16,256,61.4,0,3,self-directed,18,8.097938144,MK,19,high,1.074092765,2.890371758,0.882688872,6,4,1,0,0,0,-7.026217228
BK,2010,1,1992,16,256,61.4,0,2,investigative,18,8.097938144,MK,19,high,1.074092765,2.890371758,0.882688872,6,4,1,0,0,0,-7.026217228
BK,2010,1,1992,16,256,61.4,1,4,social,18,8.097938144,MK,19,high,1.074092765,2.890371758,0.882688872,6,4,1,0,0,1,-7.026217228
BK,2010,1,1992,16,256,61.4,0,1,foraging,18,8.097938144,MK,19,high,1.074092765,2.890371758,0.882688872,6,4,1,0,0,0,-7.026217228
BK,2011,1,1992,16,1232,62.4,0,3,self-directed,19,9.097938144,MK,24,high,1.157915513,2.944438979,0.936756094,6,5,1,0,0,0,-2.026217228
BK,2011,1,1992,16,1232,62.4,0,3,self-directed,19,9.097938144,MK,30,high,1.157915513,2.944438979,0.936756094,6,5,1,0,0,0,3.973782772
BK,2011,1,1992,16,1232,62.4,0,4,social,19,9.097938144,MK,24,high,1.157915513,2.944438979,0.936756094,6,5,1,0,0,0,-2.026217228
BK,2011,1,1992,16,1232,62.4,0,4,social,19,9.097938144,MK,30,high,1.157915513,2.944438979,0.936756094,6,5,1,0,0,0,3.973782772
BK,2011,1,1992,16,1232,62.4,1,2,investigative,19,9.097938144,MK,24,high,1.157915513,2.944438979,0.936756094,6,5,1,0,0,1,-2.026217228
BK,2011,1,1992,16,1232,62.4,1,2,investigative,19,9.097938144,MK,30,high,1.157915513,2.944438979,0.936756094,6,5,1,0,0,1,3.973782772
BK,2011,1,1992,16,1232,62.4,0,1,foraging,19,9.097938144,MK,24,high,1.157915513,2.944438979,0.936756094,6,5,1,0,0,0,-2.026217228
BK,2011,1,1992,16,1232,62.4,0,1,foraging,19,9.097938144,MK,30,high,1.157915513,2.944438979,0.936756094,6,5,1,0,0,0,3.973782772
BL,2007,1,1995,17,616,33.8,0,2,investigative,12,2.097938144,FL,20,high,-1.239415084,2.48490665,0.477223764,4,1,1,0,0,0,-6.026217228
BL,2007,1,1995,17,616,33.8,0,1,foraging,12,2.097938144,FL,20,high,-1.239415084,2.48490665,0.477223764,4,1,1,0,0,0,-6.026217228
BL,2007,1,1995,17,616,33.8,0,3,self-directed,12,2.097938144,FL,20,high,-1.239415084,2.48490665,0.477223764,4,1,1,0,0,0,-6.026217228
BL,2007,1,1995,17,616,33.8,0,4,social,12,2.097938144,FL,20,high,-1.239415084,2.48490665,0.477223764,4,1,1,0,0,0,-6.026217228
BL,2008,1,1995,17,564,37.1,0,2,investigative,13,3.097938144,FL,19,high,-0.962800015,2.564949357,0.557266472,4,2,1,0,0,0,-7.026217228
BL,2008,1,1995,17,564,37.1,0,1,foraging,13,3.097938144,FL,19,high,-0.962800015,2.564949357,0.557266472,4,2,1,0,0,0,-7.026217228
BL,2008,1,1995,17,564,37.1,0,3,self-directed,13,3.097938144,FL,19,high,-0.962800015,2.564949357,0.557266472,4,2,1,0,0,0,-7.026217228
BL,2008,1,1995,17,564,37.1,0,4,social,13,3.097938144,FL,19,high,-0.962800015,2.564949357,0.557266472,4,2,1,0,0,0,-7.026217228
BL,2009,1,1995,17,637,33.6,0,1,foraging,14,4.097938144,FL,17,high,-1.256179634,2.63905733,0.631374444,4,3,1,0,0,0,-9.026217228
BL,2009,1,1995,17,637,33.6,0,3,self-directed,14,4.097938144,FL,17,high,-1.256179634,2.63905733,0.631374444,4,3,1,0,0,0,-9.026217228
BL,2009,1,1995,17,637,33.6,0,2,investigative,14,4.097938144,FL,17,high,-1.256179634,2.63905733,0.631374444,4,3,1,0,0,0,-9.026217228
BL,2009,1,1995,17,637,33.6,0,4,social,14,4.097938144,FL,17,high,-1.256179634,2.63905733,0.631374444,4,3,1,0,0,0,-9.026217228
BM,2011,1,2009,18,430,67.4,0,3,self-directed,2,-7.902061856,FF,24,low,1.577029254,0.693147181,-1.314535705,3,5,0,0,1,0,-2.026217228
BM,2011,1,2009,18,430,67.4,0,4,social,2,-7.902061856,FF,24,low,1.577029254,0.693147181,-1.314535705,3,5,0,0,1,0,-2.026217228
BM,2011,1,2009,18,430,67.4,2,2,investigative,2,-7.902061856,FF,24,low,1.577029254,0.693147181,-1.314535705,3,5,0,0,1,1,-2.026217228
BM,2011,1,2009,18,430,67.4,0,1,foraging,2,-7.902061856,FF,24,low,1.577029254,0.693147181,-1.314535705,3,5,0,0,1,0,-2.026217228
BO,2007,0,1999,19,1070,35.2,0,4,social,8,-1.902061856,FL,20,mid,-1.122063236,2.079441542,0.071758656,4,1,0,1,0,0,-6.026217228
BO,2007,0,1999,19,1070,35.2,0,1,foraging,8,-1.902061856,FL,20,mid,-1.122063236,2.079441542,0.071758656,4,1,0,1,0,0,-6.026217228
BO,2007,0,1999,19,1070,35.2,0,2,investigative,8,-1.902061856,FL,20,mid,-1.122063236,2.079441542,0.071758656,4,1,0,1,0,0,-6.026217228
BO,2007,0,1999,19,1070,35.2,0,3,self-directed,8,-1.902061856,FL,20,mid,-1.122063236,2.079441542,0.071758656,4,1,0,1,0,0,-6.026217228
BO,2008,0,1999,19,421,35.8,0,1,foraging,9,-0.902061856,FL,19,mid,-1.071769588,2.197224577,0.189541692,4,2,0,1,0,0,-7.026217228
BO,2008,0,1999,19,421,35.8,0,2,investigative,9,-0.902061856,FL,19,mid,-1.071769588,2.197224577,0.189541692,4,2,0,1,0,0,-7.026217228
BO,2008,0,1999,19,421,35.8,0,4,social,9,-0.902061856,FL,19,mid,-1.071769588,2.197224577,0.189541692,4,2,0,1,0,0,-7.026217228
BO,2008,0,1999,19,421,35.8,0,3,self-directed,9,-0.902061856,FL,19,mid,-1.071769588,2.197224577,0.189541692,4,2,0,1,0,0,-7.026217228
BO,2009,0,1999,19,608,39.9,0,3,self-directed,10,0.097938144,FL,17,mid,-0.72809632,2.302585093,0.294902208,4,3,0,1,0,0,-9.026217228
BO,2009,0,1999,19,608,39.9,0,2,investigative,10,0.097938144,FL,17,mid,-0.72809632,2.302585093,0.294902208,4,3,0,1,0,0,-9.026217228
BO,2009,0,1999,19,608,39.9,0,4,social,10,0.097938144,FL,17,mid,-0.72809632,2.302585093,0.294902208,4,3,0,1,0,0,-9.026217228
BO,2009,0,1999,19,608,39.9,0,1,foraging,10,0.097938144,FL,17,mid,-0.72809632,2.302585093,0.294902208,4,3,0,1,0,0,-9.026217228
BO,2010,0,1999,19,242,23.5,0,4,social,11,1.097938144,FL,16,mid,-2.10278939,2.397895273,0.390212387,4,4,0,1,0,0,-10.02621723
BO,2010,0,1999,19,242,23.5,0,1,foraging,11,1.097938144,FL,16,mid,-2.10278939,2.397895273,0.390212387,4,4,0,1,0,0,-10.02621723
BO,2010,0,1999,19,242,23.5,0,3,self-directed,11,1.097938144,FL,16,mid,-2.10278939,2.397895273,0.390212387,4,4,0,1,0,0,-10.02621723
BO,2010,0,1999,19,242,23.5,0,2,investigative,11,1.097938144,FL,16,mid,-2.10278939,2.397895273,0.390212387,4,4,0,1,0,0,-10.02621723
BO,2011,0,1999,19,460,41.6,0,4,social,12,2.097938144,FL,20,mid,-0.585597648,2.48490665,0.477223764,4,5,0,1,0,0,-6.026217228
BO,2011,0,1999,19,460,41.6,0,3,self-directed,12,2.097938144,FL,20,mid,-0.585597648,2.48490665,0.477223764,4,5,0,1,0,0,-6.026217228
BO,2011,0,1999,19,460,41.6,0,1,foraging,12,2.097938144,FL,20,mid,-0.585597648,2.48490665,0.477223764,4,5,0,1,0,0,-6.026217228
BO,2011,0,1999,19,460,41.6,0,2,investigative,12,2.097938144,FL,20,mid,-0.585597648,2.48490665,0.477223764,4,5,0,1,0,0,-6.026217228
BT,2008,1,2006,20,363,63.2,0,1,foraging,2,-7.902061856,AA,28,low,1.224973712,0.693147181,-1.314535705,1,2,0,0,1,0,1.973782772
BT,2008,1,2006,20,363,63.2,0,3,self-directed,2,-7.902061856,AA,28,low,1.224973712,0.693147181,-1.314535705,1,2,0,0,1,0,1.973782772
BT,2008,1,2006,20,363,63.2,0,4,social,2,-7.902061856,AA,28,low,1.224973712,0.693147181,-1.314535705,1,2,0,0,1,0,1.973782772
BT,2008,1,2006,20,363,63.2,0,2,investigative,2,-7.902061856,AA,28,low,1.224973712,0.693147181,-1.314535705,1,2,0,0,1,0,1.973782772
BV,2007,0,1998,21,1130,43.6,0,4,social,9,-0.902061856,FF,17,mid,-0.417952152,2.197224577,0.189541692,3,1,0,1,0,0,-9.026217228
BV,2007,0,1998,21,1130,43.6,0,4,social,9,-0.902061856,FF,42,mid,-0.417952152,2.197224577,0.189541692,3,1,0,1,0,0,15.97378277
BV,2007,0,1998,21,1130,43.6,0,2,investigative,9,-0.902061856,FF,17,mid,-0.417952152,2.197224577,0.189541692,3,1,0,1,0,0,-9.026217228
BV,2007,0,1998,21,1130,43.6,0,2,investigative,9,-0.902061856,FF,42,mid,-0.417952152,2.197224577,0.189541692,3,1,0,1,0,0,15.97378277
BV,2007,0,1998,21,1130,43.6,0,3,self-directed,9,-0.902061856,FF,17,mid,-0.417952152,2.197224577,0.189541692,3,1,0,1,0,0,-9.026217228
BV,2007,0,1998,21,1130,43.6,0,3,self-directed,9,-0.902061856,FF,42,mid,-0.417952152,2.197224577,0.189541692,3,1,0,1,0,0,15.97378277
BV,2007,0,1998,21,1130,43.6,0,1,foraging,9,-0.902061856,FF,17,mid,-0.417952152,2.197224577,0.189541692,3,1,0,1,0,0,-9.026217228
BV,2007,0,1998,21,1130,43.6,0,1,foraging,9,-0.902061856,FF,42,mid,-0.417952152,2.197224577,0.189541692,3,1,0,1,0,0,15.97378277
BV,2008,0,1998,21,1764,45.1,0,3,self-directed,10,0.097938144,FF,23,mid,-0.29221803,2.302585093,0.294902208,3,2,0,1,0,0,-3.026217228
BV,2008,0,1998,21,1764,45.1,0,3,self-directed,10,0.097938144,FF,9,low,-0.29221803,2.302585093,0.294902208,3,2,0,0,1,0,-17.02621723
BV,2008,0,1998,21,1764,45.1,0,4,social,10,0.097938144,FF,23,mid,-0.29221803,2.302585093,0.294902208,3,2,0,1,0,0,-3.026217228
BV,2008,0,1998,21,1764,45.1,0,4,social,10,0.097938144,FF,9,low,-0.29221803,2.302585093,0.294902208,3,2,0,0,1,0,-17.02621723
BV,2008,0,1998,21,1764,45.1,0,2,investigative,10,0.097938144,FF,23,mid,-0.29221803,2.302585093,0.294902208,3,2,0,1,0,0,-3.026217228
BV,2008,0,1998,21,1764,45.1,0,2,investigative,10,0.097938144,FF,9,low,-0.29221803,2.302585093,0.294902208,3,2,0,0,1,0,-17.02621723
BV,2008,0,1998,21,1764,45.1,0,1,foraging,10,0.097938144,FF,23,mid,-0.29221803,2.302585093,0.294902208,3,2,0,1,0,0,-3.026217228
BV,2008,0,1998,21,1764,45.1,0,1,foraging,10,0.097938144,FF,9,low,-0.29221803,2.302585093,0.294902208,3,2,0,0,1,0,-17.02621723
BV,2009,0,1998,21,1737,43.4,0,2,investigative,11,1.097938144,FF,22,mid,-0.434716702,2.397895273,0.390212387,3,3,0,1,0,0,-4.026217228
BV,2009,0,1998,21,1737,43.4,0,1,foraging,11,1.097938144,FF,22,mid,-0.434716702,2.397895273,0.390212387,3,3,0,1,0,0,-4.026217228
BV,2009,0,1998,21,1737,43.4,0,3,self-directed,11,1.097938144,FF,22,mid,-0.434716702,2.397895273,0.390212387,3,3,0,1,0,0,-4.026217228
BV,2009,0,1998,21,1737,43.4,0,4,social,11,1.097938144,FF,22,mid,-0.434716702,2.397895273,0.390212387,3,3,0,1,0,0,-4.026217228
BV,2010,0,1998,21,379,38.8,0,1,foraging,12,2.097938144,FF,23,mid,-0.820301343,2.48490665,0.477223764,3,4,0,1,0,0,-3.026217228
BV,2010,0,1998,21,379,38.8,0,3,self-directed,12,2.097938144,FF,23,mid,-0.820301343,2.48490665,0.477223764,3,4,0,1,0,0,-3.026217228
BV,2010,0,1998,21,379,38.8,0,4,social,12,2.097938144,FF,23,mid,-0.820301343,2.48490665,0.477223764,3,4,0,1,0,0,-3.026217228
BV,2010,0,1998,21,379,38.8,0,2,investigative,12,2.097938144,FF,23,mid,-0.820301343,2.48490665,0.477223764,3,4,0,1,0,0,-3.026217228
BV,2011,0,1998,21,1338,45,0,1,foraging,13,3.097938144,FF,24,mid,-0.300600305,2.564949357,0.557266472,3,5,0,1,0,0,-2.026217228
BV,2011,0,1998,21,1338,45,0,3,self-directed,13,3.097938144,FF,24,mid,-0.300600305,2.564949357,0.557266472,3,5,0,1,0,0,-2.026217228
BV,2011,0,1998,21,1338,45,0,2,investigative,13,3.097938144,FF,24,mid,-0.300600305,2.564949357,0.557266472,3,5,0,1,0,0,-2.026217228
BV,2011,0,1998,21,1338,45,0,4,social,13,3.097938144,FF,24,mid,-0.300600305,2.564949357,0.557266472,3,5,0,1,0,0,-2.026217228
BW,2011,0,2009,22,157,48.7,0,3,self-directed,2,-7.902061856,FL,20,low,0.009543863,0.693147181,-1.314535705,4,5,0,0,1,0,-6.026217228
BW,2011,0,2009,22,157,48.7,0,1,foraging,2,-7.902061856,FL,20,low,0.009543863,0.693147181,-1.314535705,4,5,0,0,1,0,-6.026217228
BW,2011,0,2009,22,157,48.7,0,4,social,2,-7.902061856,FL,20,low,0.009543863,0.693147181,-1.314535705,4,5,0,0,1,0,-6.026217228
BW,2011,0,2009,22,157,48.7,0,2,investigative,2,-7.902061856,FL,20,low,0.009543863,0.693147181,-1.314535705,4,5,0,0,1,0,-6.026217228
BX,2010,1,2000,23,148,27.3,0,2,investigative,10,0.097938144,AA,31,high,-1.784262947,2.302585093,0.294902208,1,4,1,0,0,0,4.973782772
BX,2010,1,2000,23,148,27.3,0,3,self-directed,10,0.097938144,AA,31,high,-1.784262947,2.302585093,0.294902208,1,4,1,0,0,0,4.973782772
BX,2010,1,2000,23,148,27.3,0,1,foraging,10,0.097938144,AA,31,high,-1.784262947,2.302585093,0.294902208,1,4,1,0,0,0,4.973782772
BX,2010,1,2000,23,148,27.3,0,4,social,10,0.097938144,AA,31,high,-1.784262947,2.302585093,0.294902208,1,4,1,0,0,0,4.973782772
BX,2011,1,2000,23,638,32,0,4,social,11,1.097938144,AA,33,high,-1.390296031,2.397895273,0.390212387,1,5,1,0,0,0,6.973782772
BX,2011,1,2000,23,638,32,0,3,self-directed,11,1.097938144,AA,33,high,-1.390296031,2.397895273,0.390212387,1,5,1,0,0,0,6.973782772
BX,2011,1,2000,23,638,32,0,1,foraging,11,1.097938144,AA,33,high,-1.390296031,2.397895273,0.390212387,1,5,1,0,0,0,6.973782772
BX,2011,1,2000,23,638,32,0,2,investigative,11,1.097938144,AA,33,high,-1.390296031,2.397895273,0.390212387,1,5,1,0,0,0,6.973782772
CA,2007,1,2000,24,1514,42.9,0,4,social,7,-2.902061856,AA,28,mid,-0.476628076,1.945910149,-0.061772736,1,1,0,1,0,0,1.973782772
CA,2007,1,2000,24,1514,42.9,0,3,self-directed,7,-2.902061856,AA,28,mid,-0.476628076,1.945910149,-0.061772736,1,1,0,1,0,0,1.973782772
CA,2007,1,2000,24,1514,42.9,1,2,investigative,7,-2.902061856,AA,28,mid,-0.476628076,1.945910149,-0.061772736,1,1,0,1,0,1,1.973782772
CA,2007,1,2000,24,1514,42.9,0,1,foraging,7,-2.902061856,AA,28,mid,-0.476628076,1.945910149,-0.061772736,1,1,0,1,0,0,1.973782772
CA,2008,1,2000,24,1749,42.4,0,3,self-directed,8,-1.902061856,RR,34,high,-0.51853945,2.079441542,0.071758656,9,2,1,0,0,0,7.973782772
CA,2008,1,2000,24,1749,42.4,0,3,self-directed,8,-1.902061856,RR,28,high,-0.51853945,2.079441542,0.071758656,9,2,1,0,0,0,1.973782772
CA,2008,1,2000,24,1749,42.4,0,1,foraging,8,-1.902061856,RR,34,high,-0.51853945,2.079441542,0.071758656,9,2,1,0,0,0,7.973782772
CA,2008,1,2000,24,1749,42.4,0,1,foraging,8,-1.902061856,RR,28,high,-0.51853945,2.079441542,0.071758656,9,2,1,0,0,0,1.973782772
CA,2008,1,2000,24,1749,42.4,0,2,investigative,8,-1.902061856,RR,34,high,-0.51853945,2.079441542,0.071758656,9,2,1,0,0,0,7.973782772
CA,2008,1,2000,24,1749,42.4,0,2,investigative,8,-1.902061856,RR,28,high,-0.51853945,2.079441542,0.071758656,9,2,1,0,0,0,1.973782772
CA,2008,1,2000,24,1749,42.4,0,4,social,8,-1.902061856,RR,34,high,-0.51853945,2.079441542,0.071758656,9,2,1,0,0,0,7.973782772
CA,2008,1,2000,24,1749,42.4,0,4,social,8,-1.902061856,RR,28,high,-0.51853945,2.079441542,0.071758656,9,2,1,0,0,0,1.973782772
CA,2009,1,2000,24,1694,35.5,0,2,investigative,9,-0.902061856,RR,34,high,-1.096916412,2.197224577,0.189541692,9,3,1,0,0,0,7.973782772
CA,2009,1,2000,24,1694,35.5,0,4,social,9,-0.902061856,RR,34,high,-1.096916412,2.197224577,0.189541692,9,3,1,0,0,0,7.973782772
CA,2009,1,2000,24,1694,35.5,0,3,self-directed,9,-0.902061856,RR,34,high,-1.096916412,2.197224577,0.189541692,9,3,1,0,0,0,7.973782772
CA,2009,1,2000,24,1694,35.5,0,1,foraging,9,-0.902061856,RR,34,high,-1.096916412,2.197224577,0.189541692,9,3,1,0,0,0,7.973782772
CA,2010,1,2000,24,1969,35.5,0,3,self-directed,10,0.097938144,RR,35,high,-1.096916412,2.302585093,0.294902208,9,4,1,0,0,0,8.973782772
CA,2010,1,2000,24,1969,35.5,0,3,self-directed,10,0.097938144,RR,37,high,-1.096916412,2.302585093,0.294902208,9,4,1,0,0,0,10.97378277
CA,2010,1,2000,24,1969,35.5,0,1,foraging,10,0.097938144,RR,35,high,-1.096916412,2.302585093,0.294902208,9,4,1,0,0,0,8.973782772
CA,2010,1,2000,24,1969,35.5,0,1,foraging,10,0.097938144,RR,37,high,-1.096916412,2.302585093,0.294902208,9,4,1,0,0,0,10.97378277
CA,2010,1,2000,24,1969,35.5,0,2,investigative,10,0.097938144,RR,35,high,-1.096916412,2.302585093,0.294902208,9,4,1,0,0,0,8.973782772
CA,2010,1,2000,24,1969,35.5,0,2,investigative,10,0.097938144,RR,37,high,-1.096916412,2.302585093,0.294902208,9,4,1,0,0,0,10.97378277
CA,2010,1,2000,24,1969,35.5,0,4,social,10,0.097938144,RR,35,high,-1.096916412,2.302585093,0.294902208,9,4,1,0,0,0,8.973782772
CA,2010,1,2000,24,1969,35.5,0,4,social,10,0.097938144,RR,37,high,-1.096916412,2.302585093,0.294902208,9,4,1,0,0,0,10.97378277
CA,2011,1,2000,24,388,44,0,2,investigative,11,1.097938144,SP,31,high,-0.384423053,2.397895273,0.390212387,10,5,1,0,0,0,4.973782772
CA,2011,1,2000,24,388,44,0,1,foraging,11,1.097938144,SP,31,high,-0.384423053,2.397895273,0.390212387,10,5,1,0,0,0,4.973782772
CA,2011,1,2000,24,388,44,0,3,self-directed,11,1.097938144,SP,31,high,-0.384423053,2.397895273,0.390212387,10,5,1,0,0,0,4.973782772
CA,2011,1,2000,24,388,44,0,4,social,11,1.097938144,SP,31,high,-0.384423053,2.397895273,0.390212387,10,5,1,0,0,0,4.973782772
CB,2007,0,1994,25,382,51.9,0,4,social,13,3.097938144,FF,16,high,0.277776658,2.564949357,0.557266472,3,1,1,0,0,0,-10.02621723
CB,2007,0,1994,25,382,51.9,0,4,social,13,3.097938144,FF,42,high,0.277776658,2.564949357,0.557266472,3,1,1,0,0,0,15.97378277
CB,2007,0,1994,25,382,51.9,0,3,self-directed,13,3.097938144,FF,16,high,0.277776658,2.564949357,0.557266472,3,1,1,0,0,0,-10.02621723
CB,2007,0,1994,25,382,51.9,0,3,self-directed,13,3.097938144,FF,42,high,0.277776658,2.564949357,0.557266472,3,1,1,0,0,0,15.97378277
CB,2007,0,1994,25,382,51.9,0,1,foraging,13,3.097938144,FF,16,high,0.277776658,2.564949357,0.557266472,3,1,1,0,0,0,-10.02621723
CB,2007,0,1994,25,382,51.9,0,1,foraging,13,3.097938144,FF,42,high,0.277776658,2.564949357,0.557266472,3,1,1,0,0,0,15.97378277
CB,2007,0,1994,25,382,51.9,0,2,investigative,13,3.097938144,FF,16,high,0.277776658,2.564949357,0.557266472,3,1,1,0,0,0,-10.02621723
CB,2007,0,1994,25,382,51.9,0,2,investigative,13,3.097938144,FF,42,high,0.277776658,2.564949357,0.557266472,3,1,1,0,0,0,15.97378277
CB,2008,0,1994,25,551,54.4,0,3,self-directed,14,4.097938144,RF,18,high,0.487333528,2.63905733,0.631374444,8,2,1,0,0,0,-8.026217228
CB,2008,0,1994,25,551,54.4,0,4,social,14,4.097938144,RF,18,high,0.487333528,2.63905733,0.631374444,8,2,1,0,0,0,-8.026217228
CB,2008,0,1994,25,551,54.4,0,1,foraging,14,4.097938144,RF,18,high,0.487333528,2.63905733,0.631374444,8,2,1,0,0,0,-8.026217228
CB,2008,0,1994,25,551,54.4,0,2,investigative,14,4.097938144,RF,18,high,0.487333528,2.63905733,0.631374444,8,2,1,0,0,0,-8.026217228
CB,2009,0,1994,25,580,48.2,0,1,foraging,15,5.097938144,RF,20,high,-0.032367511,2.708050201,0.700367316,8,3,1,0,0,0,-6.026217228
CB,2009,0,1994,25,580,48.2,0,2,investigative,15,5.097938144,RF,20,high,-0.032367511,2.708050201,0.700367316,8,3,1,0,0,0,-6.026217228
CB,2009,0,1994,25,580,48.2,0,3,self-directed,15,5.097938144,RF,20,high,-0.032367511,2.708050201,0.700367316,8,3,1,0,0,0,-6.026217228
CB,2009,0,1994,25,580,48.2,0,4,social,15,5.097938144,RF,20,high,-0.032367511,2.708050201,0.700367316,8,3,1,0,0,0,-6.026217228
CB,2010,0,1994,25,275,39.3,0,2,investigative,16,6.097938144,RF,22,mid,-0.778389969,2.772588722,0.764905837,8,4,0,1,0,0,-4.026217228
